77.2235  0  0  0  
77.2899  95.6835  95.6821  28.4289  
78.1104  95.7065  95.7068  28.2703  
95.1632  95.6048  95.6755  57.4454  
95.0886  95.4661  95.532  94.9648  
99.7327  95.1279  86.9477  95.1243  
95.4896  85.0762  86.7039  95.2256  
79.9892  85.1334  86.6182  94.2925  
83.7077  85.2523  86.8585  83.4294  
80.213  81.8674  82.5318  77.6867  
